Date,Traffic_Source,Sessions,Users,Page_Views,Bounce_Rate,Avg_Session_Duration,Device_Category
2023-05-15 12:00:00,Organic,1830,789,871.0,35.62,239.48,Desktop
2023-05-15 13:00:00,Social Media,448,1476,2562.0,54.39,196.31,Mobile
2023-05-15 14:00:00,Referral,897,942,923.0,44.76,275.55,Desktop
2023-05-15 15:00:00,Direct,1278,1498,3128.0,42.18,264.57,Desktop
2023-05-15 16:00:00,Organic,1204,1112,4961.0,26.61,238.58,Desktop
2023-05-15 17:00:00,Paid,1167,546,6345.0,48.98,177.3,Desktop
2023-05-15 18:00:00,Organic,1844,616,905.0,37.59,296.93,Mobile
2023-05-15 19:00:00,Paid,793,970,4245.0,53.0,185.27,Desktop
2023-05-15 20:00:00,Paid,147,1419,6462.0,44.85,157.04,Mobile
2023-05-15 21:00:00,Direct,488,202,7142.0,45.66,139.25,Tablet
2023-05-15 22:00:00,Organic,1754,416,5691.0,34.69,225.81,Mobile
2023-05-15 23:00:00,Direct,213,201,1992.0,49.41,210.74,Mobile
2023-05-16 00:00:00,Direct,922,1092,1880.0,37.52,183.87,Mobile
2023-05-16 01:00:00,Direct,1422,710,4011.0,42.35,232.84,Tablet
2023-05-16 02:00:00,Organic,249,768,435.0,33.76,243.5,Mobile
2023-05-16 03:00:00,Direct,1274,1370,719.0,37.39,198.76,Desktop
2023-05-16 04:00:00,Paid,985,640,4506.0,56.56,210.17,Tablet
2023-05-16 05:00:00,Paid,976,1082,3687.0,53.7,246.56,Tablet
2023-05-16 06:00:00,Paid,1556,213,5619.0,54.22,172.36,Desktop
2023-05-16 07:00:00,Referral,1066,1244,1345.0,34.69,200.6,Desktop
2023-05-16 08:00:00,Direct,277,381,6792.0,36.68,193.35,Mobile
2023-05-16 09:00:00,Organic,1950,1336,2500.0,34.59,248.58,Tablet
2023-05-16 10:00:00,Direct,1433,907,2595.0,46.34,179.67,Tablet
2023-05-16 11:00:00,Social Media,1147,1211,3811.0,65.87,93.74,Mobile
2023-05-16 12:00:00,Organic,560,1179,4604.0,32.57,263.07,Mobile
2023-05-16 13:00:00,Referral,1194,163,999.0,32.16,226.83,Tablet
2023-05-16 14:00:00,Referral,396,1156,1843.0,49.07,248.39,Desktop
2023-05-16 15:00:00,Organic,914,867,4245.0,36.03,199.57,Tablet
2023-05-16 16:00:00,Social Media,1216,1236,915.0,57.68,91.41,Tablet
2023-05-16 17:00:00,Paid,1500,726,3845.0,56.38,162.86,Mobile
2023-05-16 18:00:00,Organic,1337,669,5346.0,30.96,231.88,Tablet
2023-05-16 19:00:00,Direct,1761,198,1178.0,43.25,223.48,Desktop
2023-05-16 20:00:00,Social Media,1730,775,2370.0,57.63,153.58,Tablet
2023-05-16 21:00:00,Direct,1449,1202,2154.0,46.12,229.19,Desktop
2023-05-16 22:00:00,Paid,1246,322,5403.0,52.52,187.41,Mobile
2023-05-16 23:00:00,Organic,741,420,5123.0,27.08,249.6,Tablet
2023-05-17 00:00:00,Organic,1468,1187,6874.0,31.36,237.21,Desktop
2023-05-17 01:00:00,Organic,393,981,2192.0,25.48,232.93,Mobile
2023-05-17 02:00:00,Paid,478,661,2157.0,47.69,245.18,Mobile
2023-05-17 03:00:00,Referral,1493,985,4442.0,34.01,203.84,Tablet
2023-05-17 04:00:00,Direct,1481,1394,4684.0,51.86,179.52,Desktop
2023-05-17 05:00:00,Paid,315,722,5903.0,46.24,157.71,Desktop
2023-05-17 06:00:00,Paid,1254,635,4488.0,52.43,187.98,Tablet
2023-05-17 07:00:00,Paid,1750,578,3426.0,49.08,192.01,Tablet
2023-05-17 08:00:00,Referral,777,600,508.0,42.45,171.61,Desktop
2023-05-17 09:00:00,Organic,1438,1224,3948.0,41.96,225.33,Mobile
2023-05-17 10:00:00,Organic,730,423,343.0,33.82,224.1,Tablet
2023-05-17 11:00:00,Referral,614,728,7012.0,49.88,225.23,Desktop
2023-05-17 12:00:00,Direct,709,201,494.0,39.93,230.35,Mobile
2023-05-17 13:00:00,Social Media,1380,662,4045.0,65.68,141.39,Tablet
2023-05-17 14:00:00,Direct,1664,1409,1675.0,48.69,228.22,Desktop
2023-05-17 15:00:00,Paid,1411,808,1628.0,50.95,215.41,Desktop
2023-05-17 16:00:00,Direct,1086,628,1181.0,42.76,227.72,Tablet
2023-05-17 17:00:00,Organic,634,740,3079.0,36.27,205.6,Desktop
2023-05-17 18:00:00,Paid,873,989,6053.0,50.48,190.72,Desktop
2023-05-17 19:00:00,Organic,331,1366,6492.0,29.04,218.71,Mobile
2023-05-17 20:00:00,Direct,667,1290,5382.0,48.53,190.87,Tablet
2023-05-17 21:00:00,Social Media,1360,114,1870.0,63.3,161.7,Tablet
2023-05-17 22:00:00,Organic,1818,1068,1458.0,35.44,250.68,Mobile
2023-05-17 23:00:00,Organic,1978,1040,3837.0,33.89,227.44,Tablet
2023-05-18 00:00:00,Social Media,1872,1032,6747.0,58.57,78.23,Mobile
2023-05-18 01:00:00,Paid,543,1333,633.0,50.27,226.0,Tablet
2023-05-18 02:00:00,Direct,1476,162,6964.0,39.87,185.87,Desktop
2023-05-18 03:00:00,Social Media,581,688,5427.0,56.66,148.34,Desktop
2023-05-18 04:00:00,Referral,609,798,1001.0,55.0,210.37,Mobile
2023-05-18 05:00:00,Organic,149,138,2717.0,35.7,255.3,Mobile
2023-05-18 06:00:00,Organic,1295,138,1737.0,35.63,262.52,Desktop
2023-05-18 07:00:00,Social Media,1702,525,3272.0,63.91,137.47,Desktop
2023-05-18 08:00:00,Social Media,1855,1340,2949.0,53.86,129.33,Desktop
2023-05-18 09:00:00,Referral,506,615,5195.0,41.57,209.39,Desktop
2023-05-18 10:00:00,Organic,1995,1108,4550.0,40.24,250.86,Mobile
2023-05-18 11:00:00,Social Media,1126,1405,6559.0,57.72,156.95,Mobile
2023-05-18 12:00:00,Organic,595,1489,2265.0,34.55,227.72,Desktop
2023-05-18 13:00:00,Paid,1234,1378,5686.0,54.78,141.56,Desktop
2023-05-18 14:00:00,Direct,293,384,9559.0,59.43,179.78,Desktop
2023-05-18 15:00:00,Organic,907,128,646.0,35.18,229.17,Mobile
2023-05-18 16:00:00,Direct,663,121,645.0,46.04,171.49,Mobile
2023-05-18 17:00:00,Referral,1875,629,8164.0,36.21,170.76,Desktop
2023-05-18 18:00:00,Paid,1202,384,5487.0,47.59,193.83,Desktop
2023-05-18 19:00:00,Organic,1419,230,7936.0,46.98,196.27,Desktop
2023-05-18 20:00:00,Direct,1738,1305,8193.0,41.43,209.4,Tablet
2023-05-18 21:00:00,Organic,1384,201,3946.0,30.87,242.46,Desktop
2023-05-18 22:00:00,Direct,740,1300,1520.0,37.28,121.37,Mobile
2023-05-18 23:00:00,Organic,1608,568,1570.0,24.72,217.33,Mobile
2023-05-19 00:00:00,Organic,602,810,1811.0,29.98,252.27,Tablet
2023-05-19 01:00:00,Organic,1899,1430,4319.0,26.03,217.97,Mobile
2023-05-19 02:00:00,Direct,743,1363,2707.0,43.08,188.45,Mobile
2023-05-19 03:00:00,Paid,1353,1368,1986.0,47.25,172.17,Mobile
2023-05-19 04:00:00,Direct,443,1461,2649.0,43.4,221.86,Desktop
2023-05-19 05:00:00,Direct,1187,570,723.0,49.39,141.85,Desktop
2023-05-19 06:00:00,Social Media,1215,117,1223.0,60.33,175.49,Desktop
2023-05-19 07:00:00,Organic,515,1438,1916.0,38.08,204.21,Mobile
2023-05-19 08:00:00,Referral,1882,1406,5130.0,37.45,210.26,Desktop
2023-05-19 09:00:00,Direct,1839,1204,4812.0,45.02,263.7,Tablet
2023-05-19 10:00:00,Social Media,828,1462,4669.0,59.56,56.2,Desktop
2023-05-19 11:00:00,Organic,821,474,3844.0,35.85,244.04,Mobile
2023-05-19 12:00:00,Direct,1028,1179,1284.0,38.41,237.89,Tablet
2023-05-19 13:00:00,Organic,1103,387,1136.0,41.04,221.13,Desktop
2023-05-19 14:00:00,Organic,1292,788,4693.0,36.71,223.55,Desktop
2023-05-19 15:00:00,Direct,1775,938,2079.0,43.2,189.02,Desktop
2023-05-19 16:00:00,Paid,1723,220,2664.0,48.46,206.66,Mobile
2023-05-19 17:00:00,Direct,1336,1299,1325.0,36.54,235.31,Mobile
2023-05-19 18:00:00,Direct,1344,291,1995.0,46.49,171.45,Tablet
2023-05-19 19:00:00,Organic,842,956,4613.0,29.55,234.62,Desktop
2023-05-19 20:00:00,Direct,1461,1035,5725.0,42.29,177.6,Tablet
2023-05-19 21:00:00,Referral,381,149,2051.0,45.47,240.91,Desktop
2023-05-19 22:00:00,Organic,1227,470,5481.0,31.39,215.9,Tablet
2023-05-19 23:00:00,Direct,349,945,2432.0,33.3,164.22,Mobile
2023-05-20 00:00:00,Direct,970,1119,4906.0,43.12,191.93,Tablet
2023-05-20 01:00:00,Direct,1442,1233,3123.0,38.39,190.3,Mobile
2023-05-20 02:00:00,Organic,1929,274,324.0,35.99,267.29,Tablet
2023-05-20 03:00:00,Paid,830,574,2157.0,45.71,196.72,Mobile
2023-05-20 04:00:00,Organic,748,1203,4771.0,38.96,262.98,Tablet
2023-05-20 05:00:00,Organic,1840,602,3460.0,37.53,265.45,Mobile
2023-05-20 06:00:00,Organic,605,731,807.0,32.27,244.74,Tablet
2023-05-20 07:00:00,Social Media,709,437,3667.0,59.96,142.24,Desktop
2023-05-20 08:00:00,Paid,1821,494,6397.0,51.76,213.29,Desktop
2023-05-20 09:00:00,Paid,111,1399,3312.0,34.85,129.91,Desktop
2023-05-20 10:00:00,Social Media,804,306,2681.0,62.18,100.68,Mobile
2023-05-20 11:00:00,Organic,1944,286,2428.0,27.4,203.09,Mobile
2023-05-20 12:00:00,Direct,537,514,5182.0,43.65,226.2,Tablet
2023-05-20 13:00:00,Direct,1221,652,1996.0,44.51,194.58,Tablet
2023-05-20 14:00:00,Referral,672,618,2525.0,42.8,212.61,Tablet
2023-05-20 15:00:00,Paid,122,1148,7675.0,45.09,178.51,Mobile
2023-05-20 16:00:00,Organic,618,860,2972.0,33.75,241.15,Desktop
2023-05-20 17:00:00,Organic,1291,1362,1465.0,39.04,186.13,Tablet
2023-05-20 18:00:00,Direct,1797,129,2155.0,47.1,181.84,Desktop
2023-05-20 19:00:00,Organic,635,848,4026.0,30.66,244.47,Mobile
2023-05-20 20:00:00,Direct,1497,205,3274.0,46.57,210.56,Desktop
2023-05-20 21:00:00,Organic,134,1020,6394.0,31.31,256.84,Desktop
2023-05-20 22:00:00,Paid,346,1372,2497.0,58.04,171.5,Tablet
2023-05-20 23:00:00,Direct,681,992,2329.0,50.0,183.04,Mobile
2023-05-21 00:00:00,Organic,1110,384,2818.0,30.05,237.56,Mobile
2023-05-21 01:00:00,Direct,1822,830,2335.0,47.61,209.12,Desktop
2023-05-21 02:00:00,Organic,1216,1333,4398.0,26.43,250.68,Mobile
2023-05-21 03:00:00,Direct,603,258,4291.0,44.85,196.39,Tablet
2023-05-21 04:00:00,Organic,1915,1372,849.0,39.36,211.85,Tablet
2023-05-21 05:00:00,Organic,1705,126,4890.0,39.34,245.0,Mobile
2023-05-21 06:00:00,Social Media,338,590,1094.0,57.48,157.14,Tablet
2023-05-21 07:00:00,Paid,1389,474,6770.0,56.29,168.75,Tablet
2023-05-21 08:00:00,Paid,345,1142,2663.0,46.16,188.09,Tablet
2023-05-21 09:00:00,Social Media,993,1132,4122.0,69.47,128.83,Tablet
2023-05-21 10:00:00,Direct,1351,321,2356.0,50.54,204.17,Tablet
2023-05-21 11:00:00,Organic,947,445,3091.0,32.9,256.11,Mobile
2023-05-21 12:00:00,Referral,1717,1485,2735.0,42.23,170.88,Mobile
2023-05-21 13:00:00,Direct,1024,847,1372.0,50.79,208.91,Tablet
2023-05-21 14:00:00,Organic,1148,1213,296.0,38.03,225.17,Tablet
2023-05-21 15:00:00,Organic,1315,162,303.0,25.66,205.35,Desktop
2023-05-21 16:00:00,Referral,949,466,2487.0,42.36,223.72,Mobile
2023-05-21 17:00:00,Referral,778,1293,3275.0,42.03,226.39,Desktop
2023-05-21 18:00:00,Social Media,661,1028,2200.0,63.8,81.26,Desktop
2023-05-21 19:00:00,Social Media,460,1056,7129.0,53.87,66.3,Desktop
2023-05-21 20:00:00,Referral,354,249,4474.0,26.98,197.44,Mobile
2023-05-21 21:00:00,Organic,1196,925,8250.0,46.2,210.19,Mobile
2023-05-21 22:00:00,Paid,1923,974,231.0,47.64,181.03,Desktop
2023-05-21 23:00:00,Direct,1336,1311,507.0,40.18,183.36,Desktop
2023-05-22 00:00:00,Direct,187,476,1941.0,44.21,209.1,Tablet
2023-05-22 01:00:00,Direct,444,268,1724.0,44.78,163.19,Tablet
2023-05-22 02:00:00,Organic,1915,1128,3741.0,37.45,246.68,Desktop
2023-05-22 03:00:00,Organic,398,927,5910.0,31.57,157.43,Desktop
2023-05-22 04:00:00,Paid,1634,1441,4109.0,51.21,184.46,Tablet
2023-05-22 05:00:00,Paid,103,527,1049.0,54.03,244.75,Mobile
2023-05-22 06:00:00,Organic,273,505,3074.0,40.78,189.04,Mobile
2023-05-22 07:00:00,Referral,1834,812,903.0,35.05,193.96,Desktop
2023-05-22 08:00:00,Referral,1751,496,4590.0,42.11,262.43,Desktop
2023-05-22 09:00:00,Social Media,1074,359,5792.0,63.07,107.63,Mobile
2023-05-22 10:00:00,Organic,1876,1491,307.0,29.53,270.3,Mobile
2023-05-22 11:00:00,Organic,1956,1213,2515.0,37.49,224.52,Desktop
2023-05-22 12:00:00,Social Media,474,1288,2324.0,54.76,110.39,Mobile
2023-05-22 13:00:00,Direct,1340,1130,5385.0,45.18,193.67,Desktop
2023-05-22 14:00:00,Organic,942,652,5722.0,32.0,226.42,Desktop
2023-05-22 15:00:00,Organic,338,1448,5553.0,37.88,219.63,Mobile
2023-05-22 16:00:00,Organic,892,334,4770.0,30.4,216.46,Desktop
2023-05-22 17:00:00,Organic,1100,579,4811.0,32.78,230.1,Desktop
2023-05-22 18:00:00,Organic,1089,1291,5143.0,36.74,195.32,Tablet
2023-05-22 19:00:00,Direct,555,1179,2764.0,41.63,177.61,Mobile
2023-05-22 20:00:00,Social Media,198,796,3420.0,55.96,110.46,Mobile
2023-05-22 21:00:00,Paid,1975,629,5542.0,61.87,174.53,Mobile
2023-05-22 22:00:00,Organic,824,1354,5294.0,35.27,295.28,Mobile
2023-05-22 23:00:00,Paid,1327,487,3746.0,50.84,278.94,Tablet
2023-05-23 00:00:00,Organic,752,1063,4144.0,36.38,258.21,Desktop
2023-05-23 01:00:00,Social Media,127,1134,1204.0,63.31,81.89,Tablet
2023-05-23 02:00:00,Referral,1156,1012,8247.0,44.26,150.21,Tablet
2023-05-23 03:00:00,Organic,687,883,4198.0,33.36,217.83,Mobile
2023-05-23 04:00:00,Organic,354,921,2727.0,35.39,231.81,Tablet
2023-05-23 05:00:00,Organic,832,1430,3456.0,42.97,237.34,Mobile
2023-05-23 06:00:00,Organic,1860,719,5314.0,46.32,256.52,Tablet
2023-05-23 07:00:00,Paid,1146,913,2367.0,45.74,201.76,Desktop
2023-05-23 08:00:00,Referral,140,426,1325.0,42.03,258.3,Desktop
2023-05-23 09:00:00,Paid,1239,88,855.0,49.21,147.44,Desktop
2023-05-23 10:00:00,Direct,165,704,2468.0,38.49,207.5,Tablet
2023-05-23 11:00:00,Organic,865,879,7173.0,30.33,235.86,Tablet
2023-05-23 12:00:00,Organic,216,516,4296.0,28.01,246.7,Tablet
2023-05-23 13:00:00,Paid,1042,1014,7235.0,54.66,178.73,Mobile
2023-05-23 14:00:00,Social Media,1536,630,5093.0,60.37,186.13,Mobile
2023-05-23 15:00:00,Organic,365,667,1329.0,36.22,233.28,Mobile
2023-05-23 16:00:00,Direct,739,1177,2619.0,49.32,194.78,Tablet
2023-05-23 17:00:00,Direct,1027,300,5692.0,39.45,187.6,Tablet
2023-05-23 18:00:00,Organic,744,1468,981.0,39.54,253.43,Desktop
2023-05-23 19:00:00,Organic,1941,434,8067.0,39.2,200.31,Tablet
2023-05-23 20:00:00,Organic,1971,430,4948.0,32.77,226.66,Tablet
2023-05-23 21:00:00,Organic,964,601,3647.0,29.92,274.36,Tablet
2023-05-23 22:00:00,Social Media,1325,426,2213.0,62.89,155.76,Tablet
2023-05-23 23:00:00,Organic,1852,477,2301.0,30.72,256.82,Mobile
2023-05-24 00:00:00,Direct,221,543,4612.0,60.83,131.97,Mobile
2023-05-24 01:00:00,Direct,959,129,1748.0,48.82,180.3,Tablet
2023-05-24 02:00:00,Social Media,634,325,5444.0,56.61,83.23,Tablet
2023-05-24 03:00:00,Organic,444,1028,1001.0,36.75,226.88,Mobile
2023-05-24 04:00:00,Organic,950,920,7433.0,22.86,226.81,Desktop
2023-05-24 05:00:00,Direct,1069,354,6313.0,27.72,208.97,Mobile
2023-05-24 06:00:00,Organic,1183,645,3418.0,34.67,249.15,Mobile
2023-05-24 07:00:00,Organic,1837,670,614.0,33.47,249.85,Desktop
2023-05-24 08:00:00,Referral,992,660,2648.0,34.67,242.51,Desktop
2023-05-24 09:00:00,Social Media,648,601,5463.0,60.29,103.08,Mobile
2023-05-24 10:00:00,Organic,427,910,3577.0,30.22,282.65,Tablet
2023-05-24 11:00:00,Organic,1300,525,653.0,33.96,268.7,Desktop
2023-05-24 12:00:00,Direct,1366,813,2852.0,47.64,182.24,Mobile
2023-05-24 13:00:00,Organic,1622,434,2635.0,41.03,192.68,Tablet
2023-05-24 14:00:00,Social Media,240,672,1438.0,64.38,125.28,Desktop
2023-05-24 15:00:00,Organic,1287,1209,6546.0,33.13,226.89,Tablet
2023-05-24 16:00:00,Referral,890,447,5667.0,43.62,227.61,Desktop
2023-05-24 17:00:00,Direct,1114,472,1808.0,51.69,196.77,Tablet
2023-05-24 18:00:00,Paid,1965,1336,5657.0,47.6,194.88,Tablet
2023-05-24 19:00:00,Social Media,641,1329,4524.0,55.6,97.68,Desktop
2023-05-24 20:00:00,Organic,1631,1016,1785.0,41.36,249.68,Tablet
2023-05-24 21:00:00,Organic,1001,396,2214.0,41.76,260.66,Mobile
2023-05-24 22:00:00,Paid,847,1346,8188.0,55.32,117.47,Tablet
2023-05-24 23:00:00,Organic,1647,394,6669.0,36.05,226.17,Mobile
2023-05-25 00:00:00,Organic,242,1391,2342.0,29.86,200.57,Mobile
2023-05-25 01:00:00,Paid,1339,1486,3085.0,49.62,240.03,Tablet
2023-05-25 02:00:00,Direct,407,1129,7538.0,51.9,179.37,Mobile
2023-05-25 03:00:00,Social Media,1603,802,2211.0,59.48,139.56,Desktop
2023-05-25 04:00:00,Social Media,172,180,7990.0,55.85,102.31,Tablet
2023-05-25 05:00:00,Social Media,104,1080,4760.0,64.36,109.6,Tablet
2023-05-25 06:00:00,Social Media,917,1425,4405.0,56.73,129.0,Desktop
2023-05-25 07:00:00,Organic,922,250,4306.0,28.72,253.77,Tablet
2023-05-25 08:00:00,Direct,1198,1096,2227.0,49.63,203.07,Tablet
2023-05-25 09:00:00,Referral,929,358,4285.0,30.99,238.84,Mobile
2023-05-25 10:00:00,Direct,405,1386,1932.0,45.1,204.17,Tablet
2023-05-25 11:00:00,Direct,295,296,6131.0,46.7,221.12,Tablet
2023-05-25 12:00:00,Direct,347,678,2383.0,47.21,236.33,Tablet
2023-05-25 13:00:00,Referral,1808,519,3763.0,45.53,196.63,Mobile
2023-05-25 14:00:00,Paid,450,217,3371.0,43.17,225.54,Mobile
2023-05-25 15:00:00,Organic,1107,890,6100.0,28.36,170.03,Mobile
2023-05-25 16:00:00,Organic,501,490,4651.0,46.37,289.73,Desktop
2023-05-25 17:00:00,Organic,394,413,3392.0,32.06,279.5,Desktop
2023-05-25 18:00:00,Direct,623,973,3512.0,50.01,181.27,Mobile
2023-05-25 19:00:00,Organic,1304,1110,4725.0,38.8,230.86,Tablet
2023-05-25 20:00:00,Organic,1000,253,1817.0,24.92,248.06,Tablet
2023-05-25 21:00:00,Direct,1999,261,3426.0,46.15,167.63,Desktop
2023-05-25 22:00:00,Paid,1741,667,3459.0,52.53,191.81,Desktop
2023-05-25 23:00:00,Paid,1999,857,1291.0,48.75,192.54,Tablet
2023-05-26 00:00:00,Referral,154,1296,4228.0,39.43,224.54,Mobile
2023-05-26 01:00:00,Direct,840,187,2343.0,41.29,192.12,Desktop
2023-05-26 02:00:00,Referral,1727,1237,3158.0,41.64,253.86,Tablet
2023-05-26 03:00:00,Organic,165,1002,5010.0,36.85,224.93,Desktop
2023-05-26 04:00:00,Social Media,1532,1161,3068.0,53.58,110.52,Desktop
2023-05-26 05:00:00,Direct,1921,693,2515.0,45.43,199.2,Mobile
2023-05-26 06:00:00,Direct,1021,1293,8490.0,42.05,217.58,Desktop
2023-05-26 07:00:00,Organic,314,241,7716.0,38.75,270.46,Tablet
2023-05-26 08:00:00,Direct,746,1328,7261.0,49.51,225.23,Tablet
2023-05-26 09:00:00,Social Media,885,1138,2558.0,63.34,121.25,Mobile
2023-05-26 10:00:00,Organic,575,1101,867.0,36.8,253.58,Desktop
2023-05-26 11:00:00,Social Media,582,1437,1575.0,60.57,113.14,Mobile
2023-05-26 12:00:00,Paid,1158,1240,1623.0,43.18,154.55,Desktop
2023-05-26 13:00:00,Paid,1782,767,5314.0,54.01,211.73,Desktop
2023-05-26 14:00:00,Referral,1310,1294,864.0,29.81,185.2,Desktop
2023-05-26 15:00:00,Organic,712,1440,2633.0,40.91,310.79,Mobile
2023-05-26 16:00:00,Organic,966,651,917.0,36.94,225.29,Tablet
2023-05-26 17:00:00,Organic,483,1230,1814.0,30.47,213.1,Mobile
2023-05-26 18:00:00,Social Media,123,974,1876.0,57.46,147.56,Desktop
2023-05-26 19:00:00,Direct,473,429,2885.0,46.26,233.02,Mobile
2023-05-26 20:00:00,Organic,157,1148,2434.0,34.15,194.85,Tablet
2023-05-26 21:00:00,Organic,386,1130,4995.0,27.06,241.73,Mobile
2023-05-26 22:00:00,Organic,1866,1447,5752.0,36.22,228.6,Tablet
2023-05-26 23:00:00,Direct,1424,227,1347.0,48.72,174.34,Mobile
2023-05-27 00:00:00,Organic,619,860,4007.0,35.14,230.15,Mobile
2023-05-27 01:00:00,Social Media,1590,228,1260.0,61.08,123.0,Tablet
2023-05-27 02:00:00,Social Media,1336,881,3646.0,54.54,87.17,Mobile
2023-05-27 03:00:00,Paid,530,215,254.0,51.25,146.24,Tablet
2023-05-27 04:00:00,Direct,439,866,3911.0,47.4,234.09,Desktop
2023-05-27 05:00:00,Social Media,1429,1332,2034.0,65.7,129.84,Desktop
2023-05-27 06:00:00,Organic,1796,287,3597.0,27.14,199.42,Tablet
2023-05-27 07:00:00,Direct,653,262,2427.0,51.57,225.93,Tablet
2023-05-27 08:00:00,Organic,348,281,3839.0,38.48,190.26,Tablet
2023-05-27 09:00:00,Referral,1493,901,5817.0,44.75,253.22,Desktop
2023-05-27 10:00:00,Direct,1528,663,948.0,44.43,198.7,Mobile
2023-05-27 11:00:00,Referral,1112,88,4480.0,39.32,204.71,Desktop
2023-05-27 12:00:00,Organic,1290,1011,5232.0,38.81,206.95,Tablet
2023-05-27 13:00:00,Organic,1447,312,4080.0,37.36,235.79,Tablet
2023-05-27 14:00:00,Organic,1647,566,385.0,33.19,245.75,Mobile
2023-05-27 15:00:00,Organic,450,662,5299.0,32.64,214.53,Tablet
2023-05-27 16:00:00,Direct,349,1385,3968.0,43.52,182.94,Desktop
2023-05-27 17:00:00,Organic,1114,1249,1387.0,37.07,170.38,Tablet
2023-05-27 18:00:00,Organic,336,341,1377.0,28.52,223.88,Mobile
2023-05-27 19:00:00,Organic,1668,1337,8694.0,32.12,263.7,Desktop
2023-05-27 20:00:00,Social Media,1080,1194,876.0,61.17,124.53,Tablet
2023-05-27 21:00:00,Organic,1761,1383,6642.0,39.75,222.8,Tablet
2023-05-27 22:00:00,Organic,161,879,2385.0,38.98,183.58,Tablet
2023-05-27 23:00:00,Organic,1346,94,3024.0,33.12,207.11,Tablet
2023-05-28 00:00:00,Referral,327,819,1174.0,41.44,251.66,Desktop
2023-05-28 01:00:00,Organic,829,827,473.0,41.79,273.07,Desktop
2023-05-28 02:00:00,Organic,681,472,2979.0,43.49,272.43,Mobile
2023-05-28 03:00:00,Organic,414,1444,2496.0,36.34,265.99,Tablet
2023-05-28 04:00:00,Direct,1163,296,3073.0,40.24,208.07,Tablet
2023-05-28 05:00:00,Organic,778,847,7368.0,37.58,262.01,Desktop
2023-05-28 06:00:00,Paid,1875,659,3738.0,50.87,173.67,Desktop
2023-05-28 07:00:00,Direct,155,1371,889.0,44.39,151.75,Desktop
2023-05-28 08:00:00,Direct,1279,609,4606.0,44.26,204.2,Mobile
2023-05-28 09:00:00,Organic,831,1291,6701.0,33.93,264.54,Desktop
2023-05-28 10:00:00,Direct,1504,548,4874.0,52.41,200.19,Desktop
2023-05-28 11:00:00,Organic,1127,1134,3398.0,41.01,269.29,Desktop
2023-05-28 12:00:00,Social Media,224,265,2994.0,53.35,73.63,Tablet
2023-05-28 13:00:00,Paid,1848,235,4073.0,56.13,134.32,Desktop
2023-05-28 14:00:00,Organic,681,706,4943.0,36.16,206.69,Mobile
2023-05-28 15:00:00,Paid,1764,1305,6961.0,40.77,145.06,Tablet
2023-05-28 16:00:00,Paid,1337,795,1023.0,61.56,164.75,Desktop
2023-05-28 17:00:00,Organic,969,409,1001.0,31.15,202.18,Mobile
2023-05-28 18:00:00,Social Media,899,828,705.0,57.2,178.78,Mobile
2023-05-28 19:00:00,Direct,915,1155,4349.0,52.34,218.91,Tablet
2023-05-28 20:00:00,Organic,1722,1142,5858.0,31.08,278.49,Desktop
2023-05-28 21:00:00,Organic,454,740,799.0,34.65,255.36,Desktop
2023-05-28 22:00:00,Organic,848,995,2298.0,40.27,257.09,Tablet
2023-05-28 23:00:00,Direct,1887,278,5115.0,45.41,184.32,Mobile
2023-05-29 00:00:00,Organic,1980,557,1230.0,31.66,310.32,Tablet
2023-05-29 01:00:00,Referral,542,935,5210.0,40.81,219.47,Desktop
2023-05-29 02:00:00,Referral,431,169,5945.0,35.59,224.47,Mobile
2023-05-29 03:00:00,Organic,325,355,1478.0,37.82,211.75,Tablet
2023-05-29 04:00:00,Paid,1765,1280,749.0,45.47,193.52,Desktop
2023-05-29 05:00:00,Organic,129,616,3339.0,46.39,221.28,Tablet
2023-05-29 06:00:00,Organic,548,278,3499.0,40.67,234.14,Mobile
2023-05-29 07:00:00,Referral,1314,532,5546.0,48.8,186.68,Mobile
2023-05-29 08:00:00,Organic,1788,1021,6365.0,31.59,205.1,Desktop
2023-05-29 09:00:00,Direct,1187,1268,7189.0,38.52,218.6,Desktop
2023-05-29 10:00:00,Organic,336,704,3035.0,26.97,215.21,Mobile
2023-05-29 11:00:00,Organic,892,1004,4687.0,29.98,212.77,Desktop
2023-05-29 12:00:00,Organic,1288,1265,4610.0,32.64,238.56,Desktop
2023-05-29 13:00:00,Referral,1942,1465,3672.0,39.66,307.68,Mobile
2023-05-29 14:00:00,Direct,1257,1185,9888.0,52.67,221.98,Tablet
2023-05-29 15:00:00,Organic,202,805,3767.0,34.78,221.09,Desktop
2023-05-29 16:00:00,Direct,1842,466,5809.0,43.3,195.72,Mobile
2023-05-29 17:00:00,Paid,235,95,2763.0,52.18,136.72,Tablet
2023-05-29 18:00:00,Paid,1302,675,2666.0,45.07,161.39,Mobile
2023-05-29 19:00:00,Referral,648,881,2832.0,43.53,191.08,Tablet
2023-05-29 20:00:00,Organic,1277,290,6528.0,39.81,210.11,Desktop
2023-05-29 21:00:00,Direct,1467,354,1830.0,51.31,201.54,Tablet
2023-05-29 22:00:00,Paid,1933,346,3954.0,42.05,220.25,Tablet
2023-05-29 23:00:00,Referral,479,993,953.0,38.08,195.64,Desktop
2023-05-30 00:00:00,Direct,973,1005,9284.0,48.13,171.75,Mobile
